,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag,beta_0
4410,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1,0.8200000000000001,0.45364657055156443,0.7036465705515644,2.1,0.3073261962412279,2.814581282484241e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9427098588968712
4411,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.12,0.8200000000000001,0.4560627128172885,0.7060627128172885,2.12,0.28750871091419294,2.82424585140717e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9578775743654231
4412,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.14,0.8200000000000001,0.45846764960436764,0.7084676496043676,2.14,0.26718048874523226,2.833865598850238e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9730677007912648
4413,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.16,0.8200000000000001,0.460861535386458,0.710861535386458,2.16,0.24634019438137544,2.843441141653358e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9882799292270841
4414,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.18,0.8200000000000001,0.46324452112032727,0.7132445211203273,2.18,0.22498651079433696,2.8529730842219436e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0035139577593455
4415,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2,0.8200000000000001,0.4656167543569402,0.7156167543569403,2.2,0.20311813886520014,2.8624620171946447e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0187694912861196
4416,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.22,0.8200000000000001,0.4679783793480736,0.7179783793480736,2.22,0.1807337969821614,2.8719085174433445e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.034046241303853
4417,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.24,0.8200000000000001,0.47032953714867787,0.7203295371486779,2.24,0.15783222065081293,2.881313148295206e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0493439257026442
4418,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2600000000000002,0.8200000000000001,0.4726703657151911,0.7226703657151912,2.2600000000000002,0.134412162116458,2.890676462641295e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0646622685696179
4419,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2800000000000002,0.8200000000000001,0.475001,0.725001,2.2800000000000002,0.11047238999799958,2.8999989998279574e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0800010000000002
4420,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3000000000000003,0.8200000000000001,0.4773215720422296,0.7273215720422296,2.3000000000000003,0.08601168893293498,2.9092812876552188e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0953598559155409
4421,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.32,0.8200000000000001,0.47963221105503595,0.729632211055036,2.32,0.06102885923303636,2.9185238437090533e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1107385778899277
4422,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.34,0.8200000000000001,0.4819330435095642,0.7319330435095641,2.34,0.03552271655030381,2.927727173807071e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1261369129808714
4423,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.36,0.8200000000000001,0.4842241932157259,0.7342241932157259,2.36,0.009492091552805393,2.9368917726646515e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.141554613568548
4424,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.38,0.8200000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4425,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4,0.8200000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4426,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.42,0.8200000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4427,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.44,0.8200000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4428,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.46,0.8200000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4429,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.48,0.8200000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4430,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.8200000000000001,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4431,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.84,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4432,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.86,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4433,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.88,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4434,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4435,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.92,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4436,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9400000000000001,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4437,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.96,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4438,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.98,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4439,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4440,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.02,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4441,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.04,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4442,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.06,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4443,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.08,0.84,0.25,0.5,1.0899999999999999,0.026900000000000035,0.6699999999999999,$\beta_0=\theta_G$,unconstrained,0,0.84
4444,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1,0.84,0.25,0.5,1.1,0.03190000000000015,0.6698999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4445,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.12,0.84,0.25,0.5,1.12,0.04190000000000016,0.6691,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4446,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1400000000000001,0.84,0.25,0.5,1.1400000000000001,0.05190000000000017,0.6675,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4447,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.16,0.84,0.25,0.5,1.16,0.061900000000000066,0.6651,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4448,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.18,0.84,0.25,0.5,1.18,0.07190000000000007,0.6618999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4449,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2,0.84,0.25,0.5,1.2,0.08190000000000008,0.6578999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4450,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.22,0.84,0.25,0.5,1.22,0.09190000000000009,0.6531,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4451,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.24,0.84,0.25,0.5,1.24,0.1019000000000001,0.6475,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4452,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.26,0.84,0.25,0.5,1.26,0.11190000000000011,0.6411,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4453,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.28,0.84,0.25,0.5,1.28,0.12190000000000012,0.6338999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4454,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3,0.84,0.25,0.5,1.3,0.13190000000000013,0.6258999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4455,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.32,0.84,0.25,0.5,1.32,0.14190000000000014,0.6171,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4456,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.34,0.84,0.25,0.5,1.34,0.15190000000000015,0.6074999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4457,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.36,0.84,0.25,0.5,1.36,0.16190000000000015,0.5971,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4458,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3800000000000001,0.84,0.25,0.5,1.3800000000000001,0.17190000000000016,0.5858999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4459,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4000000000000001,0.84,0.25,0.5,1.4000000000000001,0.18190000000000017,0.5738999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4460,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.42,0.84,0.25,0.5,1.42,0.19190000000000007,0.5610999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4461,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.44,0.84,0.25,0.5,1.44,0.20190000000000008,0.5475,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4462,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.46,0.84,0.25,0.5,1.46,0.2119000000000001,0.5330999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4463,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.48,0.84,0.25,0.5,1.48,0.2219000000000001,0.5179,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4464,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5,0.84,0.25,0.5,1.5,0.2319000000000001,0.5019,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4465,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.52,0.84,0.25,0.5,1.52,0.24190000000000011,0.48509999999999986,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4466,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.54,0.84,0.25,0.5,1.54,0.2519000000000001,0.4674999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4467,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.56,0.84,0.25,0.5,1.56,0.26190000000000013,0.44909999999999994,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4468,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.58,0.84,0.25,0.5,1.58,0.27190000000000014,0.42989999999999984,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4469,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6,0.84,0.25,0.5,1.6,0.28190000000000015,0.4098999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4470,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.62,0.84,0.25,0.5,1.62,0.29190000000000016,0.3890999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4471,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6400000000000001,0.84,0.25,0.5,1.6400000000000001,0.30190000000000017,0.3674999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4472,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6600000000000001,0.84,0.25,0.5,1.6600000000000001,0.3119000000000002,0.34509999999999974,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4473,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.68,0.84,0.25,0.5,1.68,0.32189999999999996,0.32189999999999996,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4474,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7,0.84,0.25,0.5,1.7,0.3319000000000002,0.29790000000000016,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4475,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.72,0.84,0.25,0.5,1.72,0.3419,0.2730999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4476,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.74,0.84,0.25,0.5,1.74,0.3519000000000002,0.24750000000000005,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4477,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.76,0.84,0.25,0.5,1.76,0.3619,0.22109999999999985,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4478,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.78,0.84,0.25,0.5,1.78,0.37190000000000023,0.19389999999999996,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4479,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8,0.84,0.25,0.5,1.8,0.3819,0.16589999999999971,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4480,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.82,0.84,0.25,0.5,1.82,0.39190000000000025,0.1371,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4481,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.84,0.84,0.25,0.5,1.84,0.40190000000000003,0.10749999999999993,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4482,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.86,0.84,0.25,0.5,1.86,0.41190000000000027,0.07710000000000017,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4483,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8800000000000001,0.84,0.25,0.5,1.8800000000000001,0.42190000000000005,0.04589999999999983,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4484,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9000000000000001,0.84,0.25,0.5,1.9000000000000001,0.4319000000000003,0.013900000000000023,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.84
4485,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.92,0.84,0.2878010000000007,0.5378010000000006,1.92,0.440469404398,2.6599990006204166e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.840001
4486,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.94,0.84,0.3550009999999995,0.6050009999999995,1.94,0.4408731099979999,2.699998999711184e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.840001
4487,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.96,0.84,0.42380099999999993,0.6738009999999999,1.96,0.43169153239800007,2.739999000134219e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.840001
4488,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.98,0.84,0.43890527800328943,0.6889052780032894,1.98,0.4155828343430198,2.755616112404269e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8521924439934211
4489,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0,0.84,0.44139210926865935,0.6913921092686593,2.0,0.3988006455880758,2.765563437145957e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8672187814626813
4490,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.02,0.84,0.4438667275132273,0.6938667275132273,2.02,0.38151614197548533,2.77546191007616e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8822695449735454
4491,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.04,0.84,0.4463293109261905,0.6963293109261905,2.04,0.36372786867811024,2.785312243513971e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.897344378147619
4492,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.06,0.84,0.448780033405439,0.698780033405439,2.06,0.345434391992564,2.7951151333471813e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9124429331891221
4493,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.08,0.84,0.4512190647008629,0.7012190647008629,2.08,0.3266342988329167,2.8048712588102376e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9275648705982742
4494,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1,0.84,0.45364657055156443,0.7036465705515644,2.1,0.3073261962412279,2.814581282484241e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9427098588968712
4495,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.12,0.84,0.4560627128172885,0.7060627128172885,2.12,0.28750871091419294,2.82424585140717e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9578775743654231
4496,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.14,0.84,0.45846764960436764,0.7084676496043676,2.14,0.26718048874523226,2.833865598850238e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9730677007912648
4497,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.16,0.84,0.460861535386458,0.710861535386458,2.16,0.24634019438137544,2.843441141653358e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9882799292270841
4498,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.18,0.84,0.46324452112032727,0.7132445211203273,2.18,0.22498651079433696,2.8529730842219436e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0035139577593455
4499,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2,0.84,0.4656167543569402,0.7156167543569403,2.2,0.20311813886520014,2.8624620171946447e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0187694912861196
4500,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.22,0.84,0.4679783793480736,0.7179783793480736,2.22,0.1807337969821614,2.8719085174433445e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.034046241303853
4501,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.24,0.84,0.47032953714867787,0.7203295371486779,2.24,0.15783222065081293,2.881313148295206e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0493439257026442
4502,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2600000000000002,0.84,0.4726703657151911,0.7226703657151912,2.2600000000000002,0.134412162116458,2.890676462641295e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0646622685696179
4503,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2800000000000002,0.84,0.475001,0.725001,2.2800000000000002,0.11047238999799958,2.8999989998279574e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0800010000000002
4504,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3000000000000003,0.84,0.4773215720422296,0.7273215720422296,2.3000000000000003,0.08601168893293498,2.9092812876552188e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0953598559155409
4505,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.32,0.84,0.47963221105503595,0.729632211055036,2.32,0.06102885923303636,2.9185238437090533e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1107385778899277
4506,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.34,0.84,0.4819330435095642,0.7319330435095641,2.34,0.03552271655030381,2.927727173807071e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1261369129808714
4507,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.36,0.84,0.4842241932157259,0.7342241932157259,2.36,0.009492091552805393,2.9368917726646515e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.141554613568548
4508,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.38,0.84,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4509,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4,0.84,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4510,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.42,0.84,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4511,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.44,0.84,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4512,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.46,0.84,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4513,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.48,0.84,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4514,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.84,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1
4515,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.86,0.86,0.25,0.5,1.1099999999999999,0.0029000000000000137,0.6799999999999999,$\beta_0=\theta_G$,unconstrained,0,0.86
4516,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.88,0.86,0.25,0.5,1.1099999999999999,0.0029000000000000137,0.6799999999999999,$\beta_0=\theta_G$,unconstrained,0,0.86
4517,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9,0.86,0.25,0.5,1.1099999999999999,0.0029000000000000137,0.6799999999999999,$\beta_0=\theta_G$,unconstrained,0,0.86
4518,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.92,0.86,0.25,0.5,1.1099999999999999,0.0029000000000000137,0.6799999999999999,$\beta_0=\theta_G$,unconstrained,0,0.86
4519,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9400000000000001,0.86,0.25,0.5,1.1099999999999999,0.0029000000000000137,0.6799999999999999,$\beta_0=\theta_G$,unconstrained,0,0.86
4520,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.96,0.86,0.25,0.5,1.1099999999999999,0.0029000000000000137,0.6799999999999999,$\beta_0=\theta_G$,unconstrained,0,0.86
